Economically Active Population ID,Economically Active Population,Population Classification ID,Population Classification,Municipality ID,Municipality,Number of Records
1,Población Económicamente Activa,1,Población Ocupada,8053,Praxedis G. Guerrero,93
1,Población Económicamente Activa,1,Población Ocupada,8055,Rosales,79
1,Población Económicamente Activa,1,Población Ocupada,8057,San Francisco de Borja,187
1,Población Económicamente Activa,1,Población Ocupada,8060,Santa Bárbara,595
1,Población Económicamente Activa,1,Población Ocupada,8062,Saucillo,1291
1,Población Económicamente Activa,1,Población Ocupada,8064,El Tule,52
1,Población Económicamente Activa,1,Población Ocupada,8065,Urique,269
1,Población Económicamente Activa,1,Población Ocupada,8066,Uruachi,204
1,Población Económicamente Activa,1,Población Ocupada,8067,Valle de Zaragoza,83
1,Población Económicamente Activa,1,Población Ocupada,9002,Azcapotzalco,8877
1,Población Económicamente Activa,1,Población Ocupada,9003,Coyoacán,12948
1,Población Económicamente Activa,1,Población Ocupada,9004,Cuajimalpa de Morelos,4559
1,Población Económicamente Activa,1,Población Ocupada,9005,Gustavo A. Madero,23414
1,Población Económicamente Activa,1,Población Ocupada,9006,Iztacalco,8109
1,Población Económicamente Activa,1,Población Ocupada,9007,Iztapalapa,38582
1,Población Económicamente Activa,1,Población Ocupada,9008,La Magdalena Contreras,4977
1,Población Económicamente Activa,1,Población Ocupada,9009,Milpa Alta,4250
1,Población Económicamente Activa,1,Población Ocupada,9010,Álvaro Obregón,14324
1,Población Económicamente Activa,1,Población Ocupada,9011,Tláhuac,8952
1,Población Económicamente Activa,1,Población Ocupada,9012,Tlalpan,15351
1,Población Económicamente Activa,1,Población Ocupada,9013,Xochimilco,8979
1,Población Económicamente Activa,1,Población Ocupada,9014,Benito Juárez,7344
1,Población Económicamente Activa,1,Población Ocupada,9015,Cuauhtémoc,12555
1,Población Económicamente Activa,1,Población Ocupada,9016,Miguel Hidalgo,5235
1,Población Económicamente Activa,1,Población Ocupada,9017,Venustiano Carranza,8988
1,Población Económicamente Activa,1,Población Ocupada,10001,Canatlán,2090
1,Población Económicamente Activa,1,Población Ocupada,10003,Coneto de Comonfort,594
1,Población Económicamente Activa,1,Población Ocupada,10004,Cuencamé,3952
1,Población Económicamente Activa,1,Población Ocupada,10005,Durango,133498
1,Población Económicamente Activa,1,Población Ocupada,10006,General Simón Bolívar,346
1,Población Económicamente Activa,1,Población Ocupada,10007,Gómez Palacio,28170
1,Población Económicamente Activa,1,Población Ocupada,10008,Guadalupe Victoria,4938
1,Población Económicamente Activa,1,Población Ocupada,10009,Guanaceví,1008
1,Población Económicamente Activa,1,Población Ocupada,10011,Indé,260
1,Población Económicamente Activa,1,Población Ocupada,10012,Lerdo,8083
1,Población Económicamente Activa,1,Población Ocupada,10013,Mapimí,1736
1,Población Económicamente Activa,1,Población Ocupada,10014,Mezquital,201
1,Población Económicamente Activa,1,Población Ocupada,10015,Nazas,825
1,Población Económicamente Activa,1,Población Ocupada,10016,Nombre de Dios,1493
1,Población Económicamente Activa,1,Población Ocupada,10017,Ocampo,194
1,Población Económicamente Activa,1,Población Ocupada,10018,El Oro,505
1,Población Económicamente Activa,1,Población Ocupada,10020,Pánuco de Coronado,1283
1,Población Económicamente Activa,1,Población Ocupada,10021,Peñón Blanco,1383
1,Población Económicamente Activa,1,Población Ocupada,10022,Poanas,3338
1,Población Económicamente Activa,1,Población Ocupada,10023,Pueblo Nuevo,2360
1,Población Económicamente Activa,1,Población Ocupada,10024,Rodeo,1020
1,Población Económicamente Activa,1,Población Ocupada,10026,San Dimas,103
1,Población Económicamente Activa,1,Población Ocupada,10027,San Juan de Guadalupe,1219
1,Población Económicamente Activa,1,Población Ocupada,10028,San Juan del Río,1037
1,Población Económicamente Activa,1,Población Ocupada,10029,San Luis del Cordero,120
1,Población Económicamente Activa,1,Población Ocupada,10031,Santa Clara,708
1,Población Económicamente Activa,1,Población Ocupada,10032,Santiago Papasquiaro,3960
1,Población Económicamente Activa,1,Población Ocupada,10033,Súchil,190
1,Población Económicamente Activa,1,Población Ocupada,10035,Tepehuanes,730
1,Población Económicamente Activa,1,Población Ocupada,10036,Tlahualilo,1364
1,Población Económicamente Activa,1,Población Ocupada,10038,Vicente Guerrero,2564
1,Población Económicamente Activa,1,Población Ocupada,10039,Nuevo Ideal,2928
1,Población Económicamente Activa,1,Población Ocupada,11001,Abasolo,3000
1,Población Económicamente Activa,1,Población Ocupada,11002,Acámbaro,3475
1,Población Económicamente Activa,1,Población Ocupada,11003,San Miguel de Allende,5355
1,Población Económicamente Activa,1,Población Ocupada,11004,Apaseo el Alto,350
1,Población Económicamente Activa,1,Población Ocupada,11005,Apaseo el Grande,1699
1,Población Económicamente Activa,1,Población Ocupada,11007,Celaya,13225
1,Población Económicamente Activa,1,Población Ocupada,11008,Manuel Doblado,946
1,Población Económicamente Activa,1,Población Ocupada,11009,Comonfort,2095
1,Población Económicamente Activa,1,Población Ocupada,11011,Cortazar,1480
1,Población Económicamente Activa,1,Población Ocupada,11012,Cuerámaro,897
1,Población Económicamente Activa,1,Población Ocupada,11013,Doctor Mora,271
1,Población Económicamente Activa,1,Población Ocupada,11014,Dolores Hidalgo Cuna de la Independencia Nacional,4052
1,Población Económicamente Activa,1,Población Ocupada,11015,Guanajuato,3571
1,Población Económicamente Activa,1,Población Ocupada,11016,Huanímaro,248
1,Población Económicamente Activa,1,Población Ocupada,11017,Irapuato,12406
1,Población Económicamente Activa,1,Población Ocupada,11018,Jaral del Progreso,673
1,Población Económicamente Activa,1,Población Ocupada,11019,Jerécuaro,924
1,Población Económicamente Activa,1,Población Ocupada,11020,León,197435
1,Población Económicamente Activa,1,Población Ocupada,11021,Moroleón,1067
1,Población Económicamente Activa,1,Población Ocupada,11022,Ocampo,331
1,Población Económicamente Activa,1,Población Ocupada,11023,Pénjamo,3656
1,Población Económicamente Activa,1,Población Ocupada,11024,Pueblo Nuevo,50
1,Población Económicamente Activa,1,Población Ocupada,11025,Purísima del Rincón,6849
1,Población Económicamente Activa,1,Población Ocupada,11026,Romita,694
1,Población Económicamente Activa,1,Población Ocupada,11027,Salamanca,7640
1,Población Económicamente Activa,1,Población Ocupada,11028,Salvatierra,2346
1,Población Económicamente Activa,1,Población Ocupada,11029,San Diego de la Unión,951
1,Población Económicamente Activa,1,Población Ocupada,11030,San Felipe,1468
1,Población Económicamente Activa,1,Población Ocupada,11031,San Francisco del Rincón,12249
1,Población Económicamente Activa,1,Población Ocupada,11032,San José Iturbide,2298
1,Población Económicamente Activa,1,Población Ocupada,11033,San Luis de la Paz,3481
1,Población Económicamente Activa,1,Población Ocupada,11034,Santa Catarina,38
1,Población Económicamente Activa,1,Población Ocupada,11035,Santa Cruz de Juventino Rosas,2027
1,Población Económicamente Activa,1,Población Ocupada,11036,Santiago Maravatío,73
1,Población Económicamente Activa,1,Población Ocupada,11037,Silao de la Victoria,4342
1,Población Económicamente Activa,1,Población Ocupada,11038,Tarandacuao,87
1,Población Económicamente Activa,1,Población Ocupada,11039,Tarimoro,1160
1,Población Económicamente Activa,1,Población Ocupada,11041,Uriangato,855
1,Población Económicamente Activa,1,Población Ocupada,11042,Valle de Santiago,4290
1,Población Económicamente Activa,1,Población Ocupada,11043,Victoria,495
1,Población Económicamente Activa,1,Población Ocupada,11044,Villagrán,1190
1,Población Económicamente Activa,1,Población Ocupada,11045,Xichú,95
1,Población Económicamente Activa,1,Población Ocupada,11046,Yuriria,3088
1,Población Económicamente Activa,1,Población Ocupada,12001,Acapulco de Juárez,116606
1,Población Económicamente Activa,1,Población Ocupada,12002,Ahuacuotzingo,1311
1,Población Económicamente Activa,1,Población Ocupada,12003,Ajuchitlán del Progreso,1741
1,Población Económicamente Activa,1,Población Ocupada,12004,Alcozauca de Guerrero,794
1,Población Económicamente Activa,1,Población Ocupada,12006,Apaxtla,352
1,Población Económicamente Activa,1,Población Ocupada,12007,Arcelia,1147
1,Población Económicamente Activa,1,Población Ocupada,12008,Atenango del Río,102
1,Población Económicamente Activa,1,Población Ocupada,12009,Atlamajalcingo del Monte,171
1,Población Económicamente Activa,1,Población Ocupada,12010,Atlixtac,1178
1,Población Económicamente Activa,1,Población Ocupada,12011,Atoyac de Álvarez,3016
1,Población Económicamente Activa,1,Población Ocupada,12012,Ayutla de los Libres,1791
1,Población Económicamente Activa,1,Población Ocupada,12013,Azoyú,546
1,Población Económicamente Activa,1,Población Ocupada,12014,Benito Juárez,242
1,Población Económicamente Activa,1,Población Ocupada,12015,Buenavista de Cuéllar,547
1,Población Económicamente Activa,1,Población Ocupada,12018,Copala,982
1,Población Económicamente Activa,1,Población Ocupada,12020,Copanatoyac,628
1,Población Económicamente Activa,1,Población Ocupada,12021,Coyuca de Benítez,4010
1,Población Económicamente Activa,1,Población Ocupada,12022,Coyuca de Catalán,1797
1,Población Económicamente Activa,1,Población Ocupada,12023,Cuajinicuilapa,1034
1,Población Económicamente Activa,1,Población Ocupada,12024,Cualác,311
1,Población Económicamente Activa,1,Población Ocupada,12025,Cuautepec,1261
1,Población Económicamente Activa,1,Población Ocupada,12026,Cuetzala del Progreso,98
1,Población Económicamente Activa,1,Población Ocupada,12027,Cutzamala de Pinzón,1187
1,Población Económicamente Activa,1,Población Ocupada,12028,Chilapa de Álvarez,3404
1,Población Económicamente Activa,1,Población Ocupada,12029,Chilpancingo de los Bravo,9509
1,Población Económicamente Activa,1,Población Ocupada,12030,Florencio Villarreal,1474
1,Población Económicamente Activa,1,Población Ocupada,12032,General Heliodoro Castillo,404
1,Población Económicamente Activa,1,Población Ocupada,12033,Huamuxtitlán,844
1,Población Económicamente Activa,1,Población Ocupada,12034,Huitzuco de los Figueroa,1369
1,Población Económicamente Activa,1,Población Ocupada,12035,Iguala de la Independencia,8107
1,Población Económicamente Activa,1,Población Ocupada,12036,Igualapa,25
1,Población Económicamente Activa,1,Población Ocupada,12037,Ixcateopan de Cuauhtémoc,281
1,Población Económicamente Activa,1,Población Ocupada,12038,Zihuatanejo de Azueta,3345
1,Población Económicamente Activa,1,Población Ocupada,12039,Juan R. Escudero,1215
1,Población Económicamente Activa,1,Población Ocupada,12040,Leonardo Bravo,460
1,Población Económicamente Activa,1,Población Ocupada,12041,Malinaltepec,893
1,Población Económicamente Activa,1,Población Ocupada,12042,Mártir de Cuilapan,500
1,Población Económicamente Activa,1,Población Ocupada,12043,Metlatónoc,248
1,Población Económicamente Activa,1,Población Ocupada,12044,Mochitlán,472
1,Población Económicamente Activa,1,Población Ocupada,12045,Olinalá,957
1,Población Económicamente Activa,1,Población Ocupada,12046,Ometepec,2404
1,Población Económicamente Activa,1,Población Ocupada,12048,Petatlán,959
1,Población Económicamente Activa,1,Población Ocupada,12049,Pilcaya,402
1,Población Económicamente Activa,1,Población Ocupada,12050,Pungarabato,1198
1,Población Económicamente Activa,1,Población Ocupada,12051,Quechultenango,1162
1,Población Económicamente Activa,1,Población Ocupada,12052,San Luis Acatlán,1446
1,Población Económicamente Activa,1,Población Ocupada,12053,San Marcos,1708
1,Población Económicamente Activa,1,Población Ocupada,12054,San Miguel Totolapan,763
1,Población Económicamente Activa,1,Población Ocupada,12055,Taxco de Alarcón,4148
1,Población Económicamente Activa,1,Población Ocupada,12056,Tecoanapa,1046
1,Población Económicamente Activa,1,Población Ocupada,12057,Técpan de Galeana,2890
1,Población Económicamente Activa,1,Población Ocupada,12058,Teloloapan,2064
1,Población Económicamente Activa,1,Población Ocupada,12059,Tepecoacuilco de Trujano,1036
1,Población Económicamente Activa,1,Población Ocupada,12060,Tetipac,195
1,Población Económicamente Activa,1,Población Ocupada,12061,Tixtla de Guerrero,1508
1,Población Económicamente Activa,1,Población Ocupada,12062,Tlacoachistlahuaca,1130
1,Población Económicamente Activa,1,Población Ocupada,12064,Tlalchapa,754
1,Población Económicamente Activa,1,Población Ocupada,12065,Tlalixtaquilla de Maldonado,276
1,Población Económicamente Activa,1,Población Ocupada,12066,Tlapa de Comonfort,3317
1,Población Económicamente Activa,1,Población Ocupada,12067,Tlapehuala,442
1,Población Económicamente Activa,1,Población Ocupada,12068,La Unión de Isidoro Montes de Oca,384
1,Población Económicamente Activa,1,Población Ocupada,12069,Xalpatláhuac,628
